OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
574,674078.0973188586,1303755.558641769,183.1789287907061,Sign Face,NEXT 3/4 MILE,W16-4,2.122029583910944,1.675182283706865,,95.80584606574148
575,680655.1808764681,1304799.320388233,220.2015012805672,Sign Face,HIGH SCHOOL NEXT LEFT,D1-1,3.547551516159938,3.752077580124061,,-113.1192263041053
576,679848.2520565965,1304559.883154801,211.5596350321435,Sign Face,LEFT AT EDWARDS ST.\nFOOD,D1-1,5.558130778665617,4.855500353290027,,66.1483111243762
577,674295.0322438477,1304098.889605785,187.2260309804584,Sign Face,DO NOT ENTER,R5-1,2.933623479420119,2.02178955078125,,-41.505036914079014
578,678392.00769554,1303709.687057335,183.8158317975926,Sign Face,Push Button Wait For Walk Signal,R10-3e,2.949500647116833,4.494660326189256,,78.69330171544233
579,674780.4019086382,1304097.635761852,196.6917022544384,Sign Face,ONE WAY,R6-1L,3.265692727772269,1.258624233598784,,-178.23534589855063
580,682165.5382701483,1305384.510768259,221.2789154652977,Sign Face,DEBORAH AV,D3-1,4.403075286409673,2.434989559681709,,-86.24743430312805
581,682898.375056053,1305126.046705952,203.0049730385511,Sign Face,,M5-1,1.786709848664251,1.712244131120797,,7.315134972604422
582,682898.2517041625,1305126.021875376,204.7647368162764,Sign Face,219,M1-4,1.992024774626484,4.421906677756722,,-171.49911332155392
583,674512.3978992212,1303721.115730145,201.8775191118839,Sign Face,ONE WAY,R6-1,2.813319286962193,3.323063762794955,,-0.09438781025397797
584,678885.1869767797,1303622.551712357,184.8513381286685,Sign Face,South 219 ST. PAUL WOODBURN,D1-1,8.735330555382674,5.657201989742088,,-174.33233548492277
585,681184.3596860871,1305111.106108698,220.8860066531027,Sign Face,"HIGH SCHOOL
NEXT RIGHT",D1-1,3.549911453342187,3.683190020363474,,68.95377847874512
586,682898.1996400527,1305126.010261075,206.9061392786124,Sign Face,TO,M3-3,2.042032054715895,4.551444310215827,,-170.46875935571484
587,682898.2765347378,1305126.047707185,207.687548349486,Sign Face,TO,M3-1,2.049074320029712,1.401088916723497,,8.518569626321336
588,675022.3688570599,1303782.584219985,193.2122740757563,Sign Face,ONE WAY,R6-1,3.30279270807902,1.343045569467419,,-177.82618422067955
589,682920.1482667137,1305522.176684562,207.7671901672347,Sign Face,H,D9-2,1.703822237300122,2.832846065831622,,-178.59181297724817
590,673953.4948884097,1303851.671190917,180.0677603223008,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,1.268150807991428,1.644160295408855,,107.50027196954137
591,678844.9622456548,1303689.580498923,190.1732413073666,Sign Face,N VILLA RD,D3-1,3.941607443992234,1.609247578723537,,-82.41173197315072
592,676096.2764238813,1303771.930000806,184.7827380322537,Sign Face,,R2-1,1.045345692966241,1.595844258004286,,2.404060008073506
593,674762.8589068876,1303790.493459106,193.5322868767188,Sign Face,ONE WAY,R6-1,3.331336058343802,1.424361910094113,,3.205009806777809
594,673983.3132054927,1303812.89744648,184.759612681622,Sign Face,ONE WAY,R6-1R,4.84562060964389,1.908528796956921,,9.864201389618712
595,673101.5181483311,1303546.412157154,171.3284678571309,Sign Face,99W,M1-4,2.448364036289726,3.337497942716743,,150.71471196580572
596,673980.50384616,1303751.839261873,182.7063546943668,Sign Face,,R3-1,3.349490835284936,3.232288704769505,,1.327531370698724
597,676121.8835554789,1303665.343554519,197.2909776782242,Sign Face,E FIRST ST,D3-1,3.483640787795459,1.252185054651396,,1.6345302851729422
598,674927.591351831,1304077.544722549,201.8165972201033,Sign Face,,D1-1,2.774842807001329,5.413222265994454,,-87.04907676679665
599,673015.3042379705,1303658.133175947,187.3123435122576,Sign Face,STOP,R1-1,24.09284665515729,12.4629103918401,,48.90778055750737
600,675820.5400931932,1304063.390693845,197.789119194762,Sign Face,E HANCOCK ST,D3-1,3.90579146663035,1.589243063150741,,179.63242525829344
601,675820.6994894673,1304063.444259804,198.8658387741833,Sign Face,E HANCOCK ST,D3-1,4.631190944531458,1.545370974409298,,-0.5814260290794204
602,675527.5082655218,1303695.520713466,189.6189337552192,Sign Face,E FIRST ST,D3-1,3.51093064142963,1.156297842348654,,-177.65163272285483
603,675068.1516321377,1303771.125309942,193.63906836317,Sign Face,,D3-1,1.831256889608588,0.873792359209436,,-124.35709448705586
604,677908.7534355745,1303624.063724187,181.2087887765983,Sign Face,,D1-1,6.219530355899039,4.969656154552469,,82.65285652750352
605,680962.4095856113,1304968.45245069,230.6657615520951,Sign Face,No Right Turn,R3-2,2.128034047880198,2.254603572404916,,68.61662050300687
606,680962.4095856113,1304968.468670662,232.2452377058518,Sign Face,U TURN PERMITTED,R3-18a,2.167913231636908,4.675857664093257,,68.23521659205048
607,674495.8401106226,1303792.102940957,189.9427293391494,Sign Face,,M6-1,1.019463725290273,0.9350707446496317,,173.75280294198365
608,673509.0324951973,1303799.226712885,184.4272784585531,Sign Face,STOP,R1-1,0.1723341047372718,0.3153270506483363,,-51.26795091245766
609,674494.9868599639,1303792.170524177,189.0158380022328,Sign Face,US 101,M1-4,2.307456935171693,0.8963631206922956,,-84.41241563460281
610,674526.2495555967,1304024.691441133,204.4460318757609,Sign Face,ONE WAY,R6-1,2.839770999167535,3.507431410741931,,-179.12241645477397
611,682343.3468164799,1305580.462255082,214.1462513379979,Sign Face,STOP,R1-1,1.678113236514915,1.776290377919755,,-19.124630736984113
612,674296.1630362603,1304097.688626948,186.8944101358152,Sign Face,,R5-1a,1.517487127636987,2.234546844101953,,-115.01412882458975
613,678849.6428091135,1304144.800138178,197.0757094805763,Sign Face,99W,M1-4,2.826545143064864,2.72267094747288,,163.02305767239318
614,674297.4868663718,1304037.787667302,188.3074751275234,Sign Face,ONE WAY,R6-1,3.362125142665672,1.262372599186234,,-0.5141648523251685
615,674518.3600407637,1304025.146901969,203.5997366566799,Sign Face,ONLY,R3-5L,3.040627309969404,3.314407009465175,,-176.3174481028211
616,676271.024001058,1303755.854806454,185.813885871457,Sign Face,,D3-1,1.047860801689268,1.635284913493579,,119.68181018954611
617,678767.2073013266,1304030.487978757,204.2041277547024,Sign Face,U TURN PERMITTED,R3-4,2.322099770460854,3.087632846957429,,-122.9414067553835
618,677777.5382624589,1303712.192842859,177.8063397619796,Sign Face,,D1-1,3.071634631770176,5.176442032411029,,-93.49902393894297
619,676688.3450735337,1303654.828907203,189.3585819183814,Sign Face,E FIRST ST,D3-1,3.449235923021171,1.207011852051642,,-175.02780953822435
620,674541.9160466873,1304103.192003585,205.8618252270619,Sign Face,LEFT TURN YIELD TO ONCOMING TRAFFIC,R10-12,4.438128997021773,3.328008523450436,,178.89112672900384
621,677880.4489826033,1303639.314203017,178.9686475437899,Sign Face,,M1-4,0.2189923879590247,2.391538203857702,,-103.51044047012508
622,678798.401312384,1303982.313358457,194.9301393863852,Sign Face,ONLY,R3-5L,3.037139421372901,3.819758967151792,,162.50129365399079
623,675606.5714207286,1304071.116707349,196.0210295398846,Sign Face,,D3-1,0.9614376845009369,1.523968741649718,,-82.17623985640792
624,677260.6642044188,1303681.411139501,181.2880175857848,Sign Face,DO NOT PASS,R5-1a,6.177021762517493,1.870350731326526,,91.92313922536287
625,677507.3515653675,1303720.37281535,174.8886986579298,Sign Face,PUBLIC PARKING NEXT RIGHT,D4-1,4.190426720721828,3.773888421496694,,92.20377922229119
626,682376.7687709378,1305491.934044986,217.0736935732687,Sign Face,"BEGIN
RIGHT TURN LANE
YIELD TO BIKES",R3-20aP,3.017743663212133,3.365728798813707,,-110.56886569111694
627,674545.8468869667,1304103.146046996,205.6342794112462,Sign Face,ONE WAY,R6-1,5.88239021501516,3.589291193979618,,-178.67448049340842
628,678882.2157180907,1303622.710007275,180.9359121422258,Sign Face,,I-5,3.271546420149916,2.841461948522432,,5.747825958917429
629,680867.3140888204,1304911.795085076,221.1114029470833,Sign Face,NORTH AVE,D3-1,2.561200048354041,0.7869711932860647,,-22.59489736702633
630,678737.1959465448,1303960.552763331,191.6464616219331,Sign Face,H,D9-2,2.115367669758834,3.304293384076416,,-112.62354189083031
631,676271.5931018259,1303769.377958323,185.9376726725724,Sign Face,,R2-1,1.040324373195177,1.574657133870863,,-58.25048199920981
632,679940.9061471373,1304499.515019895,210.8830581724616,Sign Face,INFO,D9-18,2.581918529012385,4.383999844548583,,-115.6952367003976
633,676982.5313227136,1303876.881133432,183.8890500806577,Sign Face,NO OUTLET,W14-2,3.815614801692211,3.45937418812529,,-148.90478310345043
634,675118.2058669203,1303768.85621587,192.4101739016859,Sign Face,,D3-1,9.15928149786521,0.2947320374525751,,22.70713806831945
635,672680.6819975285,1303177.441721718,164.3422758866612,Sign Face,H,D9-2,2.129381410093132,4.070414489335588,,-122.20812995271802
636,671484.3574913846,1301794.850203827,177.9485821010063,Sign Face,STOP,R1-1,1.720059418615707,2.923517480609923,,145.81051830545326
637,672946.1998956475,1303556.328667948,175.6751404884422,Sign Face,"ADOPT-A-HIGHWAY PROGRAM
NEWBERG KIWANIS CLUB",M1-102,2.246822506736895,4.582589692643934,,-119.33925917205835
638,671484.267180179,1301794.837888662,176.2029716886689,Sign Face,,M1-4,1.122227764817986,1.276339015622777,,148.70586343665587
639,676753.8084825571,1303941.112124906,187.7711271901272,Sign Face,ONE WAY,R6-1,3.202830165077069,1.331814552542419,,4.207996609304979
640,676700.9045387568,1303949.131800013,192.9214472131908,Sign Face,,D3-1,4.378706607918726,1.095322662294693,,88.02694898594487
641,678716.8212579682,1303686.702354892,184.4638954222174,Sign Face,NO ENTRY,R5-1,1.513376206237813,2.076589451061459,,-18.148257705220455
642,681508.7054725146,1305144.611766224,221.7281498845922,Sign Face,"SPRINGBROOK
LEFT 1/4 MILE",D1-1,6.084245020948995,3.677662119777809,,65.81372413332595
643,675112.891923543,1303769.462562501,189.912091613079,Sign Face,RR,W10-1,2.947303801383872,3.195372544561471,,-94.4898889667321
644,678174.9480169341,1303789.080519268,182.4629674971076,Sign Face,"LEFT LANE
HOOVER-WINTHROP
HISTORIC HOUSE",D1-1b,6.060018314151312,3.132412791877906,,-100.97709931850845
645,679389.9661416522,1304381.306162236,212.7488744139487,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.78307744618163,4.041129209863858,,155.23894854994938
646,682834.101512182,1305649.950620276,224.2367889223578,Sign Face,ONLY,R3-5R,3.264315641458266,3.742057429211033,,-174.3104295916487
647,675031.6939395935,1303964.572813459,195.9627984614638,Sign Face,,R2-1,1.37499584926395,1.725282647165413,,2.154599073768562
648,678174.958029263,1303789.0845242,179.5551071867358,Sign Face,"LEFT AT WASHINGTON ST
CLIFF CREEK CELLARS",D1-1,5.656645836166822,3.650109833619726,,-103.67155989806858
649,679062.4788869462,1304214.36549818,196.8545496532113,Sign Face,ONLY,R3-8,4.505024259797544,3.18100622163357,,-110.86953546160332
650,679096.4150746103,1303618.191493357,181.4359575656584,Sign Face,,D3-1,0.3212972927907007,1.147561792157141,,-86.3546031847494
651,676159.3797267644,1303742.903658929,201.9662752776763,Sign Face,ONE WAY,R6-1,2.899061194242142,3.448855376306168,,1.2947119493452088
652,672487.1623301508,1303112.999395015,157.8907706772221,Sign Face,,D1-1,2.639036322516093,2.471349761867773,,55.50100395631772
653,676173.6877450858,1303732.030670366,196.5449903492668,Sign Face,,D3-1,2.212332967385219,0.8734103458447092,,0.9561324272285951
654,676125.871666279,1303743.758211191,186.3321678131087,Sign Face,,R2-1,0.765069321853908,1.364457286561881,,154.35522726626587
655,678779.9357746595,1303988.365510835,193.0725082236767,Sign Face,ONE WAY,R6-1,0.7526203989982604,0.6932851288888084,,135.59137770272616
656,674493.7573459896,1303722.245721572,193.4847815055049,Sign Face,99W NORTH Portland Salem,D1-1,6.341899004508191,5.844627309033251,,3.511154031184689
657,679848.115888925,1304560.029334802,208.1895915453957,Sign Face,"LEFT AT EDWARDS ST
CHEHALEM TASTING ROOM",D1-1,5.108263548903578,2.800506048315153,,-114.0681682154959
658,682922.0401963602,1305392.64077923,203.2579094943853,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,3.020352344187538,3.492558018116187,,8.12030977516281
659,676442.5784463397,1303731.319194283,184.6415986138194,Sign Face,STOP,R1-1,0.1037446415330481,0.3109935162652508,,-155.77698445202202
660,672746.4668773982,1303240.688851704,167.5482513309592,Sign Face,WELCOME TO NEWBERG POPULATION 25767,I1-1,6.636199675832833,3.595101864632033,,-129.97770094128435
661,676442.846776751,1303731.22347642,188.9284022122985,Sign Face,ONE WAY,R6-1,3.28874885253706,1.343867773302584,,-174.69854404945733
662,682821.2232544105,1305651.452669839,216.4775970638709,Sign Face,"St Paul 7
Anoka 5
Minneapolis 7",D1-1,6.117388958067405,4.918319503153403,,-2.2602695977549336
663,676701.5865785935,1303948.978711506,196.7288292211,Sign Face,"219 NORTH
SCHOLLS
HILLSBORO
RIGHT LANE",D1-1,5.69513385377218,6.487335902186516,,-92.20518409669049
664,675802.9776675247,1303753.682731849,191.8587511517686,Sign Face,,D3-1,2.49372809890687,0.9335034827547748,,2.4841965772738575
665,674136.6584286668,1304044.245719489,179.6862733870482,Sign Face,EXIT ONLY,R5-4,1.569259667333968,2.199059005171608,,60.11161110444591
666,676495.3630431809,1303720.72454846,191.2413940879745,Sign Face,,D3-1,2.25927494955188,0.9649121776966284,,6.015607247958506
667,682827.6968257073,1305650.410386413,224.0854588305359,Sign Face,99W Portland Rd,D3-1,10.50136377179403,2.402240053562354,,4.973710232211993
668,674972.5212767434,1304011.368335594,196.7458314069115,Sign Face,,D3-1,1.421769753372262,3.222368677144288,,-96.48328971901631
669,672881.7959912558,1303345.001147693,172.8590071895433,Sign Face,DUTCH BROS,D1-1,2.68541530674211,7.043764034281252,,-43.72877117429391
670,681168.8814267777,1305007.625887292,224.5863568663413,Sign Face,"LEFT AT SIGNAL
WOLVES & PEOPLE
FARMHOUSE BREWERY",D1-1,5.063660970823032,3.284482661820459,,70.4716469396934
671,679298.9180286478,1304204.961218125,201.6748226445619,Sign Face,EVEREST RD,D3-1,4.820947259116986,1.649250938823529,,-95.80163246659926
672,675402.5582070178,1303760.775365434,190.2945876033416,Sign Face,,D1-1,2.697061874422188,0.6749758648434335,,92.2627987599852
673,672618.8469062705,1303240.228534889,160.0026197076285,Sign Face,24,M1-4,0.9786848985929814,2.690163340781304,,43.652007180834445
674,675399.0921390404,1303995.725573722,193.7871663501072,Sign Face,EXCEPT BICYCLES AND BUSES,R3-5bP,1.245145331530433,1.659852078580481,,-137.18580300849487
675,675399.1530139993,1303995.685023791,195.4252584311722,Sign Face,,R2-1,1.282520064218776,1.816075696094142,,-137.43327634007633
676,674756.0104740013,1303783.389111096,196.3835509342287,Sign Face,,M1-4,2.682245583359025,4.785514566216255,,-89.61597909165734
677,673188.489090871,1303757.934267019,175.9341265810572,Sign Face,,D3-1,4.539515559128889,4.078623034509773,,91.13086306732797
678,679298.9845105108,1304204.87150766,200.298975356245,Sign Face,PORTLAND RD,D3-1,4.698599730263857,1.726007367682269,,175.38602089053273
679,675402.4805113465,1303760.657520324,194.8850494894897,Sign Face,,D3-1,2.718510159983096,0.5404217036690299,,-87.63984908747875
680,676648.4191102997,1303954.206248486,191.0824702705427,Sign Face,DO NOT ENTER,R5-1,1.014540866604001,1.98619278866475,,-88.09115888621163
681,675444.9201698443,1303769.813394501,187.7557426211844,Sign Face,DO NOT ENTER,R5-1,0.8353061015837461,1.014061663250911,,87.43594717253556
682,675444.9784415979,1303769.389772871,184.3966282170717,Sign Face,,R10-3e,1.024429116818536,1.544711470916828,,2.5058587952927986
683,674026.4719494437,1303805.148905236,184.6975550162952,Sign Face,,D3-1,0.4673331702162274,0.4295270469557894,,-15.189956066718372
684,682920.2403801385,1305522.163067795,206.3354615689078,Sign Face,H,D9-2,1.685579852482152,4.069986227616237,,0.40280861324453565
685,677164.1781954067,1303735.927668975,181.875794475736,Sign Face,LEFT,M6-1L,3.241106789568903,1.472994450509079,,32.0036660999604
686,674021.5368725874,1303812.070428122,182.6015412562917,Sign Face,NO LEFT TURN,R3-2,2.475925904559338,2.336463160089307,,2.9279171255480447
687,676745.6556434771,1303723.232436573,187.6984314254704,Sign Face,,D3-1,4.268870578976127,1.12536003974479,,92.99648635220309
688,677019.1199765183,1303859.813917545,184.0146938558767,Sign Face,,W11-2,4.238913769484191,4.326348386098706,,131.79277152719834
689,675323.7129200853,1303809.993871133,188.6437642204608,Sign Face,,D3-1,1.431001531170422,1.827442035900326,,-170.68322602226976
690,676987.9531989951,1303712.2196759,185.3144114636502,Sign Face,ONE WAY,R6-1,3.419587696631123,1.449238440496089,,1.5517572204568686
691,677238.6214618672,1303701.395947994,179.3015199295308,Sign Face,KEEP LEFT,R4-8,2.461787596775165,2.859223076677698,,7.160327280245257
692,676973.873862263,1303825.534807621,184.4675405356643,Sign Face,STOP,R1-1,0.9704905310327925,2.108468353904764,,-168.4772475499316
693,671808.7025769491,1302105.217277427,171.4212837093587,Sign Face,,R1-2,1.797379627628276,1.260988472953556,,-42.54390759451236
694,678229.7030400794,1303697.091447605,181.5312874510661,Sign Face,INTERSTATE 95,M1-4,0.6470637606197767,0.6168068745943505,,-58.8807830320105
695,675422.2820942235,1303758.060722732,188.420767756535,Sign Face,,R2-1,1.095846647352684,3.234276308475204,,-91.45523388578934
696,676730.8946674017,1303722.935971518,197.5285608536431,Sign Face,ONE WAY,R6-1,2.891774878414284,3.532335514158714,,-177.25229811723221
697,673771.8118712098,1303795.34563388,184.3807273874261,Sign Face,,R3-4,0.4429254788426276,0.8038934955759623,,179.49305170216982
698,673771.8183792235,1303795.372366797,185.4710449608734,Sign Face,DO NOT ENTER,R5-1,0.6786581334166639,1.299393967067789,,-2.477666318114155
699,675400.7816193989,1303758.664466157,187.8323244209493,Sign Face,,R2-1,1.026229282689533,1.59593137699788,,93.54640480450624
700,673953.4279059302,1303851.562457027,179.5447100090671,Sign Face,PUSH BUTTON FOR WALK SIGNAL,R10-3e,1.62222469103305,1.98130004518614,,-78.89478340704254
701,677257.1066237562,1303680.687948993,185.9930001756466,Sign Face,ONLY,R3-5L,2.947557238456145,3.34757363076598,,2.5041698446903338
702,674021.3166013543,1303812.418656917,184.5054903905977,Sign Face,,D3-1,2.480994841558101,1.051037369437731,,93.5589598128825
703,674135.3720446649,1303799.319226803,183.2626819209605,Sign Face,,W13-1P,2.031314756300818,1.813399158124848,,91.61363674092343
704,682189.4773477709,1305390.039375966,223.7853017290875,Sign Face,NORTH,M1-1,4.160715526170304,3.562208235733152,,70.26453859393725
705,682164.6043201196,1305384.196381136,222.3797084377322,Sign Face,,D3-1,4.361267164936216,1.596980911540234,,1.658583114735647
706,675632.7282291763,1303750.62196294,187.9579572451838,Sign Face,,D3-1,0.6421489196186616,3.073020713535819,,102.55852002814693
707,680165.9576665764,1304694.095818907,215.5330089358335,Sign Face,SPEED LIMIT 35,R2-1,3.51222285761295,3.841618305741958,,-111.10501288140192
708,676499.2426203369,1303716.742044564,191.033372313282,Sign Face,,D3-1,1.209436126268442,0.5653679488212104,,-141.6556070798923
709,676484.7383603714,1303780.368191256,189.9047732265105,Sign Face,25,R2-1,0.9560815774862533,1.802390485297976,,-174.9711403937062
710,675585.8941595764,1303764.020461315,189.7310593221573,Sign Face,E FIRST ST,D3-1,3.534960621611027,1.241888586930402,,-176.83461258606195
711,675585.1246119862,1303764.845176837,192.1166843854352,Sign Face,,D1-1,3.283565125753247,2.214834876260732,,93.03381769505052
712,674241.2814572792,1303801.390577381,186.7482676818431,Sign Face,ONE WAY,R6-1,4.779324131062024,1.750720219975068,,4.576937089363741
713,675570.3874652532,1303764.332044987,198.8355045468291,Sign Face,ONE WAY,R6-1,2.790886195000075,3.447499409748187,,-178.79086238920897
714,678906.2681352751,1304017.538333082,196.252320592435,Sign Face,"CITY PARK
CHEHALEM
POOL",D1-1,5.63364016415253,3.697274550991108,,76.13536099062459
715,676976.5343382668,1303893.156173866,186.323225551966,Sign Face,"RIGHT AT MAIN ST
NORTHWEST
FRESH SEAFOOD",D1-1,5.088119212723779,3.034193019854428,,-50.94939567723472
716,682799.3266918593,1305714.939044422,226.5360263613707,Sign Face,NO U-TURN,R3-4,3.413801274587476,3.521422858000427,,71.14281063650775
717,682246.7911216596,1305434.565403535,218.8741230501093,Sign Face,"FERNWOOD
GRANGE
NEXT RIGHT",D1-1,4.018481791488767,3.444557505955533,,-111.0265623250053
718,682794.8451734969,1304598.532746362,200.4344671954761,Sign Face,,D3-1,0.2662203912659893,2.177345744893932,,-122.47571444705176
719,682164.9719728325,1305384.1721513,219.513604231657,Sign Face,DO NOT ENTER,R5-1a,3.294761334191469,1.337394665858251,,3.0301861794525142
720,676745.0040411201,1303723.066532285,191.7340194371244,Sign Face,George Fox University,D1-1,10.11660092771835,3.38171019641746,,-86.5567277390253
721,675664.6044803169,1303987.136998094,194.3482760281203,Sign Face,,R7-200,1.055606374433973,3.276049621461883,,-89.06854376060794
722,678733.0023827581,1304085.320297081,196.2624549464732,Sign Face,"2ND ST PAUL WOODBURN
CITY PARK CHEHALEM POOL",D1-2,7.043824264696576,5.340901572560387,,75.7208049690371
723,675067.4131227669,1303769.482887528,193.6868146560452,Sign Face,,D3-1,2.663198496725928,0.8160736304255607,,71.95686054643843
724,675422.2933080317,1303758.033088704,189.4467436021523,Sign Face,,D3-1,1.027718029935842,1.678098178911084,,-90.69583804465395
725,675092.2963629935,1303769.847536542,190.4959636948056,Sign Face,,R2-1,1.039786014969893,2.964356048839298,,-87.8425443889503
726,678486.7896061934,1303633.233915995,184.2570829491106,Sign Face,35,R2-1,3.232549572867045,4.372956167681636,,-84.89275225622252
727,675468.0975094932,1303696.560293563,186.8246116887995,Sign Face,2 HOUR PARKING 8AM - 6PM,M4-11a,1.129626914897929,1.676951454380366,,92.93429342489388
728,673041.8444184872,1303652.226402583,179.7770226320385,Sign Face,AVE,D3-1,2.923273430095882,0.7005539426966289,,67.63364121837324
729,672487.2880474541,1303112.869184679,154.865827866064,Sign Face,,R2-1,1.494890650895637,1.790741375425043,,49.44132998510341
